start,end,label,sound_file
0,4.588235,FW20,Raw_Wav_20180102_050039.wav
15.529412,22.941176,FW20,Raw_Wav_20180102_050039.wav
32.117647,36,FW20,Raw_Wav_20180102_050039.wav
48.352941,51.529412,FW20,Raw_Wav_20180102_050039.wav
61.411765,67.058824,FW20,Raw_Wav_20180102_050039.wav
73.411765,77.647059,FW20,Raw_Wav_20180102_050039.wav
91.058824,94.941176,FW20,Raw_Wav_20180102_050039.wav
106.235294,111.176471,FW20,Raw_Wav_20180102_050039.wav
123.176471,127.411765,FW20,Raw_Wav_20180102_050039.wav
132.705882,137.647059,FW20,Raw_Wav_20180102_050039.wav
152.117647,156.352941,FW20,Raw_Wav_20180102_050039.wav
182.117647,187.058824,FW20,Raw_Wav_20180102_050039.wav
198.705882,202.588235,FW20,Raw_Wav_20180102_050039.wav
216.705882,221.647059,FW20,Raw_Wav_20180102_050039.wav
228.352941,232.588235,FW20,Raw_Wav_20180102_050039.wav
246.352941,250.588235,FW20,Raw_Wav_20180102_050039.wav
258.352941,262.941176,FW20,Raw_Wav_20180102_050039.wav
276.352941,282,FW20,Raw_Wav_20180102_050039.wav
337.411765,344.823529,FW20,Raw_Wav_20180102_050039.wav
364.235294,368.470588,FW20,Raw_Wav_20180102_050039.wav
380.117647,384.705882,FW20,Raw_Wav_20180102_050039.wav
394.941176,399.176471,FW20,Raw_Wav_20180102_050039.wav
409.764706,414.705882,FW20,Raw_Wav_20180102_050039.wav
426.705882,431.647059,FW20,Raw_Wav_20180102_050039.wav
441.176471,446.117647,FW20,Raw_Wav_20180102_050039.wav
452.470588,457.058824,FW20,Raw_Wav_20180102_050039.wav
470.117647,476.470588,FW20,Raw_Wav_20180102_050039.wav
480.705882,486,FW20,Raw_Wav_20180102_050039.wav
514.235294,518.823529,FW20,Raw_Wav_20180102_050039.wav
527.294118,531.882353,FW20,Raw_Wav_20180102_050039.wav
537.529412,540.352941,FW20,Raw_Wav_20180102_050039.wav
553.764706,559.411765,FW20,Raw_Wav_20180102_050039.wav
565.058824,568.588235,FW20,Raw_Wav_20180102_050039.wav
581.647059,585.882353,FW20,Raw_Wav_20180102_050039.wav
591.529412,596.823529,FW20,Raw_Wav_20180102_050039.wav
9.176471,13.411765,FW20,Raw_Wav_20180102_051039.wav
19.764706,22.941176,FW20,Raw_Wav_20180102_051039.wav
34.588235,38.470588,FW20,Raw_Wav_20180102_051039.wav
116.470588,120.352941,FW20,Raw_Wav_20180102_051039.wav
136.235294,140.470588,FW20,Raw_Wav_20180102_051039.wav
152.470588,156.705882,FW20,Raw_Wav_20180102_051039.wav
162.352941,165.529412,FW20,Raw_Wav_20180102_051039.wav
179.294118,183.529412,FW20,Raw_Wav_20180102_051039.wav
196.588235,199.764706,FW20,Raw_Wav_20180102_051039.wav
206.470588,210,FW20,Raw_Wav_20180102_051039.wav
224.470588,227.647059,FW20,Raw_Wav_20180102_051039.wav
253.411765,255.882353,FW20,Raw_Wav_20180102_051039.wav
265.411765,268.235294,FW20,Raw_Wav_20180102_051039.wav
274.941176,278.117647,FW20,Raw_Wav_20180102_051039.wav
294,297.176471,FW20,Raw_Wav_20180102_051039.wav
303.529412,307.058824,FW20,Raw_Wav_20180102_051039.wav
320.470588,322.941176,FW20,Raw_Wav_20180102_051039.wav
380.823529,384,FW20,Raw_Wav_20180102_051039.wav
392.117647,394.235294,FW20,Raw_Wav_20180102_051039.wav
410.470588,413.647059,FW20,Raw_Wav_20180102_051039.wav
421.764706,425.294118,FW20,Raw_Wav_20180102_051039.wav
438.705882,441.529412,FW20,Raw_Wav_20180102_051039.wav
448.588235,451.058824,FW20,Raw_Wav_20180102_051039.wav
466.941176,470.117647,FW20,Raw_Wav_20180102_051039.wav
493.411765,496.588235,FW20,Raw_Wav_20180102_051039.wav
522,526.941176,FW20,Raw_Wav_20180102_051039.wav
540.352941,543.882353,FW20,Raw_Wav_20180102_051039.wav
556.941176,560.117647,FW20,Raw_Wav_20180102_051039.wav
567.882353,571.411765,FW20,Raw_Wav_20180102_051039.wav
578.117647,581.294118,FW20,Raw_Wav_20180102_051039.wav
597.176471,600,FW20,Raw_Wav_20180102_051039.wav
9.176471,12,FW20,Raw_Wav_20180102_052040.wav
34.941176,38.470588,FW20,Raw_Wav_20180102_052040.wav
45.176471,48,FW20,Raw_Wav_20180102_052040.wav
59.647059,62.823529,FW20,Raw_Wav_20180102_052040.wav
76.941176,80.470588,FW20,Raw_Wav_20180102_052040.wav
88.235294,90.705882,FW20,Raw_Wav_20180102_052040.wav
106.941176,109.764706,FW20,Raw_Wav_20180102_052040.wav
116.823529,118.941176,FW20,Raw_Wav_20180102_052040.wav
131.294118,135.529412,FW20,Raw_Wav_20180102_052040.wav
148.235294,151.058824,FW20,Raw_Wav_20180102_052040.wav
164.470588,167.294118,FW20,Raw_Wav_20180102_052040.wav
180,182.823529,FW20,Raw_Wav_20180102_052040.wav
198,201.176471,FW20,Raw_Wav_20180102_052040.wav
209.294118,212.470588,FW20,Raw_Wav_20180102_052040.wav
219.529412,222.705882,FW20,Raw_Wav_20180102_052040.wav
231.176471,234,FW20,Raw_Wav_20180102_052040.wav
245.294118,248.470588,FW20,Raw_Wav_20180102_052040.wav
272.470588,276,FW20,Raw_Wav_20180102_052040.wav
282.705882,285.529412,FW20,Raw_Wav_20180102_052040.wav
372.352941,375.176471,FW20,Raw_Wav_20180102_052040.wav
382.941176,385.411765,FW20,Raw_Wav_20180102_052040.wav
398.117647,400.588235,FW20,Raw_Wav_20180102_052040.wav
409.058824,411.882353,FW20,Raw_Wav_20180102_052040.wav
426.705882,429.882353,FW20,Raw_Wav_20180102_052040.wav
436.588235,440.117647,FW20,Raw_Wav_20180102_052040.wav
452.117647,455.294118,FW20,Raw_Wav_20180102_052040.wav
469.058824,471.529412,FW20,Raw_Wav_20180102_052040.wav
482.470588,487.058824,FW20,Raw_Wav_20180102_052040.wav
511.764706,514.235294,FW20,Raw_Wav_20180102_052040.wav
524.470588,528.705882,FW20,Raw_Wav_20180102_052040.wav
541.764706,545.647059,FW20,Raw_Wav_20180102_052040.wav
552.705882,555.882353,FW20,Raw_Wav_20180102_052040.wav
563.294118,567.176471,FW20,Raw_Wav_20180102_052040.wav
35.294118,40.588235,FW20,Raw_Wav_20180102_053039.wav
50.823529,56.117647,FW20,Raw_Wav_20180102_053039.wav
68.823529,74.470588,FW20,Raw_Wav_20180102_053039.wav
79.764706,84.352941,FW20,Raw_Wav_20180102_053039.wav
90,93.882353,FW20,Raw_Wav_20180102_053039.wav
109.764706,111.882353,FW20,Raw_Wav_20180102_053039.wav
120.705882,123.176471,FW20,Raw_Wav_20180102_053039.wav
135.529412,141.882353,FW20,Raw_Wav_20180102_053039.wav
146.470588,150.352941,FW20,Raw_Wav_20180102_053039.wav
164.470588,170.470588,FW20,Raw_Wav_20180102_053039.wav
180,185.647059,FW20,Raw_Wav_20180102_053039.wav
196.235294,201.529412,FW20,Raw_Wav_20180102_053039.wav
209.294118,212.823529,FW20,Raw_Wav_20180102_053039.wav
220.235294,223.764706,FW20,Raw_Wav_20180102_053039.wav
237.529412,241.411765,FW20,Raw_Wav_20180102_053039.wav
248.117647,251.647059,FW20,Raw_Wav_20180102_053039.wav
266.823529,270.352941,FW20,Raw_Wav_20180102_053039.wav
277.058824,280.235294,FW20,Raw_Wav_20180102_053039.wav
295.764706,298.941176,FW20,Raw_Wav_20180102_053039.wav
304.941176,308.470588,FW20,Raw_Wav_20180102_053039.wav
321.882353,326.117647,FW20,Raw_Wav_20180102_053039.wav
332.470588,337.058824,FW20,Raw_Wav_20180102_053039.wav
350.470588,353.647059,FW20,Raw_Wav_20180102_053039.wav
361.411765,364.235294,FW20,Raw_Wav_20180102_053039.wav
380.117647,382.235294,FW20,Raw_Wav_20180102_053039.wav
390.352941,393.176471,FW20,Raw_Wav_20180102_053039.wav
400.941176,404.470588,FW20,Raw_Wav_20180102_053039.wav
419.647059,422.823529,FW20,Raw_Wav_20180102_053039.wav
435.529412,438.352941,FW20,Raw_Wav_20180102_053039.wav
452.470588,456.352941,FW20,Raw_Wav_20180102_053039.wav
468.352941,471.882353,FW20,Raw_Wav_20180102_053039.wav
485.647059,488.470588,FW20,Raw_Wav_20180102_053039.wav
494.470588,498.352941,FW20,Raw_Wav_20180102_053039.wav
513.529412,516,FW20,Raw_Wav_20180102_053039.wav
595.764706,598.235294,FW20,Raw_Wav_20180102_053039.wav
22.235294,25.058824,FW20,Raw_Wav_20180102_054039.wav
32.823529,36,FW20,Raw_Wav_20180102_054039.wav
50.117647,54,FW20,Raw_Wav_20180102_054039.wav
66.352941,70.941176,FW20,Raw_Wav_20180102_054039.wav
84,88.235294,FW20,Raw_Wav_20180102_054039.wav
100.941176,103.411765,FW20,Raw_Wav_20180102_054039.wav
118.588235,123.176471,FW20,Raw_Wav_20180102_054039.wav
130.235294,133.411765,FW20,Raw_Wav_20180102_054039.wav
145.764706,150.352941,FW20,Raw_Wav_20180102_054039.wav
161.294118,165.529412,FW20,Raw_Wav_20180102_054039.wav
180,185.647059,FW20,Raw_Wav_20180102_054039.wav
191.294118,195.882353,FW20,Raw_Wav_20180102_054039.wav
217.411765,222.705882,FW20,Raw_Wav_20180102_054039.wav
226.941176,231.176471,FW20,Raw_Wav_20180102_054039.wav
246.705882,250.235294,FW20,Raw_Wav_20180102_054039.wav
258,260.823529,FW20,Raw_Wav_20180102_054039.wav
274.588235,277.411765,FW20,Raw_Wav_20180102_054039.wav
305.294118,309.529412,FW20,Raw_Wav_20180102_054039.wav
322.941176,326.117647,FW20,Raw_Wav_20180102_054039.wav
337.411765,342,FW20,Raw_Wav_20180102_054039.wav
353.294118,356.823529,FW20,Raw_Wav_20180102_054039.wav
372,374.823529,FW20,Raw_Wav_20180102_054039.wav
386.823529,392.117647,FW20,Raw_Wav_20180102_054039.wav
405.882353,409.411765,FW20,Raw_Wav_20180102_054039.wav
415.764706,418.941176,FW20,Raw_Wav_20180102_054039.wav
433.411765,436.941176,FW20,Raw_Wav_20180102_054039.wav
445.058824,448.588235,FW20,Raw_Wav_20180102_054039.wav
453.529412,458.117647,FW20,Raw_Wav_20180102_054039.wav
466.588235,470.117647,FW20,Raw_Wav_20180102_054039.wav
483.176471,487.058824,FW20,Raw_Wav_20180102_054039.wav
493.058824,497.294118,FW20,Raw_Wav_20180102_054039.wav
520.588235,526.588235,FW20,Raw_Wav_20180102_054039.wav
532.235294,536.117647,FW20,Raw_Wav_20180102_054039.wav
542.470588,547.058824,FW20,Raw_Wav_20180102_054039.wav
553.764706,557.647059,FW20,Raw_Wav_20180102_054039.wav
570.705882,573.882353,FW20,Raw_Wav_20180102_054039.wav
595.058824,600,FW20,Raw_Wav_20180102_054039.wav
6,9.529412,FW20,Raw_Wav_20180102_055039.wav
15.882353,20.117647,FW20,Raw_Wav_20180102_055039.wav
31.411765,35.294118,FW20,Raw_Wav_20180102_055039.wav
41.294118,45.882353,FW20,Raw_Wav_20180102_055039.wav
58.588235,62.470588,FW20,Raw_Wav_20180102_055039.wav
147.529412,152.470588,FW20,Raw_Wav_20180102_055039.wav
178.235294,182.470588,FW20,Raw_Wav_20180102_055039.wav
187.058824,191.647059,FW20,Raw_Wav_20180102_055039.wav
205.411765,210.352941,FW20,Raw_Wav_20180102_055039.wav
215.647059,220.235294,FW20,Raw_Wav_20180102_055039.wav
233.294118,237.882353,FW20,Raw_Wav_20180102_055039.wav
244.235294,249.882353,FW20,Raw_Wav_20180102_055039.wav
259.764706,265.058824,FW20,Raw_Wav_20180102_055039.wav
271.058824,274.588235,FW20,Raw_Wav_20180102_055039.wav
283.764706,288.705882,FW20,Raw_Wav_20180102_055039.wav
295.058824,299.294118,FW20,Raw_Wav_20180102_055039.wav
311.647059,316.588235,FW20,Raw_Wav_20180102_055039.wav
325.411765,330.352941,FW20,Raw_Wav_20180102_055039.wav
342.352941,346.235294,FW20,Raw_Wav_20180102_055039.wav
360.352941,364.588235,FW20,Raw_Wav_20180102_055039.wav
370.941176,374.470588,FW20,Raw_Wav_20180102_055039.wav
386.470588,391.764706,FW20,Raw_Wav_20180102_055039.wav
398.470588,402.705882,FW20,Raw_Wav_20180102_055039.wav
410.470588,413.647059,FW20,Raw_Wav_20180102_055039.wav
421.058824,425.294118,FW20,Raw_Wav_20180102_055039.wav
436.235294,441.176471,FW20,Raw_Wav_20180102_055039.wav
451.764706,456,FW20,Raw_Wav_20180102_055039.wav
463.411765,468.352941,FW20,Raw_Wav_20180102_055039.wav
471.176471,475.764706,FW20,Raw_Wav_20180102_055039.wav
501.176471,504.352941,FW20,Raw_Wav_20180102_055039.wav
516.352941,521.294118,FW20,Raw_Wav_20180102_055039.wav
527.647059,531.882353,FW20,Raw_Wav_20180102_055039.wav
543.529412,548.117647,FW20,Raw_Wav_20180102_055039.wav
555.882353,559.764706,FW20,Raw_Wav_20180102_055039.wav
565.764706,570,FW20,Raw_Wav_20180102_055039.wav
577.411765,581.294118,FW20,Raw_Wav_20180102_055039.wav
594.352941,597.882353,FW20,Raw_Wav_20180102_055039.wav
4.941176,9.882353,FW20,Raw_Wav_20180102_060039.wav
15.176471,19.411765,FW20,Raw_Wav_20180102_060039.wav
24,30,FW20,Raw_Wav_20180102_060039.wav
40.588235,46.235294,FW20,Raw_Wav_20180102_060039.wav
51.176471,55.058824,FW20,Raw_Wav_20180102_060039.wav
61.764706,66,FW20,Raw_Wav_20180102_060039.wav
91.764706,97.764706,FW20,Raw_Wav_20180102_060039.wav
103.058824,108,FW20,Raw_Wav_20180102_060039.wav
119.294118,124.941176,FW20,Raw_Wav_20180102_060039.wav
129.882353,135.882353,FW20,Raw_Wav_20180102_060039.wav
141.529412,147.176471,FW20,Raw_Wav_20180102_060039.wav
159.176471,164.117647,FW20,Raw_Wav_20180102_060039.wav
169.411765,174.352941,FW20,Raw_Wav_20180102_060039.wav
180.352941,185.294118,FW20,Raw_Wav_20180102_060039.wav
190.235294,194.823529,FW20,Raw_Wav_20180102_060039.wav
206.823529,211.411765,FW20,Raw_Wav_20180102_060039.wav
215.647059,220.235294,FW20,Raw_Wav_20180102_060039.wav
226.588235,232.235294,FW20,Raw_Wav_20180102_060039.wav
240.705882,244.588235,FW20,Raw_Wav_20180102_060039.wav
249.882353,254.823529,FW20,Raw_Wav_20180102_060039.wav
261.529412,264.352941,FW20,Raw_Wav_20180102_060039.wav
342.705882,348.705882,FW20,Raw_Wav_20180102_060039.wav
387.882353,391.764706,FW20,Raw_Wav_20180102_060039.wav
397.764706,402.705882,FW20,Raw_Wav_20180102_060039.wav
409.058824,412.235294,FW20,Raw_Wav_20180102_060039.wav
417.882353,422.823529,FW20,Raw_Wav_20180102_060039.wav
438.705882,444,FW20,Raw_Wav_20180102_060039.wav
449.294118,453.529412,FW20,Raw_Wav_20180102_060039.wav
461.647059,465.176471,FW20,Raw_Wav_20180102_060039.wav
497.647059,501.176471,FW20,Raw_Wav_20180102_060039.wav
506.823529,511.411765,FW20,Raw_Wav_20180102_060039.wav
517.764706,523.411765,FW20,Raw_Wav_20180102_060039.wav
529.058824,533.294118,FW20,Raw_Wav_20180102_060039.wav
560.470588,564.352941,FW20,Raw_Wav_20180102_060039.wav
577.058824,580.941176,FW20,Raw_Wav_20180102_060039.wav
591.176471,596.117647,FW20,Raw_Wav_20180102_060039.wav
23.294118,28.235294,FW20,Raw_Wav_20180102_061039.wav
39.176471,43.411765,FW20,Raw_Wav_20180102_061039.wav
79.411765,84,FW20,Raw_Wav_20180102_061039.wav
93.882353,99.176471,FW20,Raw_Wav_20180102_061039.wav
126.352941,130.235294,FW20,Raw_Wav_20180102_061039.wav
141.882353,147.176471,FW20,Raw_Wav_20180102_061039.wav
153.529412,158.823529,FW20,Raw_Wav_20180102_061039.wav
165.882353,170.470588,FW20,Raw_Wav_20180102_061039.wav
194.470588,198,FW20,Raw_Wav_20180102_061039.wav
210,213.882353,FW20,Raw_Wav_20180102_061039.wav
224.470588,230.117647,FW20,Raw_Wav_20180102_061039.wav
238.588235,243.176471,FW20,Raw_Wav_20180102_061039.wav
282.705882,287.294118,FW20,Raw_Wav_20180102_061039.wav
298.235294,302.470588,FW20,Raw_Wav_20180102_061039.wav
313.411765,318.352941,FW20,Raw_Wav_20180102_061039.wav
332.117647,337.058824,FW20,Raw_Wav_20180102_061039.wav
343.058824,347.647059,FW20,Raw_Wav_20180102_061039.wav
353.647059,357.882353,FW20,Raw_Wav_20180102_061039.wav
371.647059,376.235294,FW20,Raw_Wav_20180102_061039.wav
380.823529,386.470588,FW20,Raw_Wav_20180102_061039.wav
417.176471,422.470588,FW20,Raw_Wav_20180102_061039.wav
434.117647,440.470588,FW20,Raw_Wav_20180102_061039.wav
462.352941,466.235294,FW20,Raw_Wav_20180102_061039.wav
472.235294,477.529412,FW20,Raw_Wav_20180102_061039.wav
497.294118,501.529412,FW20,Raw_Wav_20180102_061039.wav
508.588235,512.470588,FW20,Raw_Wav_20180102_061039.wav
519.882353,524.823529,FW20,Raw_Wav_20180102_061039.wav
20.471,27.529,FW20,Raw_Wav_20180102_062039.wav
30.706,36.706,FW20,Raw_Wav_20180102_062039.wav
40.588,48.353,FW20,Raw_Wav_20180102_062039.wav
52.588,57.529,FW20,Raw_Wav_20180102_062039.wav
59.294,62.471,FW20,Raw_Wav_20180102_062039.wav
75.176,79.412,FW20,Raw_Wav_20180102_062039.wav
90.706,94.235,FW20,Raw_Wav_20180102_062039.wav
120.706,124.941,FW20,Raw_Wav_20180102_062039.wav
137.294,141.882,FW20,Raw_Wav_20180102_062039.wav
153.882,157.412,FW20,Raw_Wav_20180102_062039.wav
169.059,174.353,FW20,Raw_Wav_20180102_062039.wav
179.647,185.647,FW20,Raw_Wav_20180102_062039.wav
190.588,195.529,FW20,Raw_Wav_20180102_062039.wav
199.059,205.412,FW20,Raw_Wav_20180102_062039.wav
215.647,219.176,FW20,Raw_Wav_20180102_062039.wav
230.471,237.176,FW20,Raw_Wav_20180102_062039.wav
240.353,246.706,FW20,Raw_Wav_20180102_062039.wav
254.118,256.588,FW20,Raw_Wav_20180102_062039.wav
264,267.882,FW20,Raw_Wav_20180102_062039.wav
274.588,278.471,FW20,Raw_Wav_20180102_062039.wav
286.588,289.059,FW20,Raw_Wav_20180102_062039.wav
291.882,295.059,FW20,Raw_Wav_20180102_062039.wav
301.059,305.294,FW20,Raw_Wav_20180102_062039.wav
307.412,312.353,FW20,Raw_Wav_20180102_062039.wav
318.706,323.647,FW20,Raw_Wav_20180102_062039.wav
327.176,330.706,FW20,Raw_Wav_20180102_062039.wav
337.765,342.353,FW20,Raw_Wav_20180102_062039.wav
350.118,352.941,FW20,Raw_Wav_20180102_062039.wav
368.824,374.118,FW20,Raw_Wav_20180102_062039.wav
381.176,386.118,FW20,Raw_Wav_20180102_062039.wav
392.118,396.706,FW20,Raw_Wav_20180102_062039.wav
409.059,413.647,FW20,Raw_Wav_20180102_062039.wav
422.471,427.765,FW20,Raw_Wav_20180102_062039.wav
432.706,438,FW20,Raw_Wav_20180102_062039.wav
451.765,457.765,FW20,Raw_Wav_20180102_062039.wav
462.353,466.941,FW20,Raw_Wav_20180102_062039.wav
473.647,477.529,FW20,Raw_Wav_20180102_062039.wav
487.765,490.941,FW20,Raw_Wav_20180102_062039.wav
498.706,501.529,FW20,Raw_Wav_20180102_062039.wav
508.941,511.765,FW20,Raw_Wav_20180102_062039.wav
519.882,522.706,FW20,Raw_Wav_20180102_062039.wav
530.118,533.294,FW20,Raw_Wav_20180102_062039.wav
533.294,536.824,FW20,Raw_Wav_20180102_062039.wav
538.235,541.059,FW20,Raw_Wav_20180102_062039.wav
550.941,555.882,FW20,Raw_Wav_20180102_062039.wav
561.176,567.882,FW20,Raw_Wav_20180102_062039.wav
573.529,576.353,FW20,Raw_Wav_20180102_062039.wav
583.765,588,FW20,Raw_Wav_20180102_062039.wav
595.059,598.588,FW20,Raw_Wav_20180102_062039.wav
2.471,8.118,FW20,Raw_Wav_20180102_063039.wav
13.765,18.706,FW20,Raw_Wav_20180102_063039.wav
26.824,31.059,FW20,Raw_Wav_20180102_063039.wav
33.529,40.941,FW20,Raw_Wav_20180102_063039.wav
46.235,51.529,FW20,Raw_Wav_20180102_063039.wav
55.059,61.059,FW20,Raw_Wav_20180102_063039.wav
67.765,70.588,FW20,Raw_Wav_20180102_063039.wav
74.824,79.412,FW20,Raw_Wav_20180102_063039.wav
85.059,90.353,FW20,Raw_Wav_20180102_063039.wav
96,101.294,FW20,Raw_Wav_20180102_063039.wav
101.294,105.529,FW20,Raw_Wav_20180102_063039.wav
115.765,121.059,FW20,Raw_Wav_20180102_063039.wav
127.059,133.412,FW20,Raw_Wav_20180102_063039.wav
138.353,141.882,FW20,Raw_Wav_20180102_063039.wav
145.059,148.588,FW20,Raw_Wav_20180102_063039.wav
156.353,160.588,FW20,Raw_Wav_20180102_063039.wav
166.941,170.118,FW20,Raw_Wav_20180102_063039.wav
172.588,176.118,FW20,Raw_Wav_20180102_063039.wav
180.706,186.706,FW20,Raw_Wav_20180102_063039.wav
190.588,194.824,FW20,Raw_Wav_20180102_063039.wav
222,227.294,FW20,Raw_Wav_20180102_063039.wav
232.588,238.235,FW20,Raw_Wav_20180102_063039.wav
244.941,249.176,FW20,Raw_Wav_20180102_063039.wav
254.471,258.706,FW20,Raw_Wav_20180102_063039.wav
272.118,278.118,FW20,Raw_Wav_20180102_063039.wav
283.765,288.353,FW20,Raw_Wav_20180102_063039.wav
295.059,298.941,FW20,Raw_Wav_20180102_063039.wav
301.412,303.529,FW20,Raw_Wav_20180102_063039.wav
305.647,310.235,FW20,Raw_Wav_20180102_063039.wav
323.647,331.412,FW20,Raw_Wav_20180102_063039.wav
335.647,341.647,FW20,Raw_Wav_20180102_063039.wav
344.824,350.471,FW20,Raw_Wav_20180102_063039.wav
369.882,373.765,FW20,Raw_Wav_20180102_063039.wav
415.059,418.235,FW20,Raw_Wav_20180102_063039.wav
469.059,471.529,FW20,Raw_Wav_20180102_063039.wav
480,483.529,FW20,Raw_Wav_20180102_063039.wav
489.529,492,FW20,Raw_Wav_20180102_063039.wav
499.765,504.353,FW20,Raw_Wav_20180102_063039.wav
520.235,525.882,FW20,Raw_Wav_20180102_063039.wav
531.529,539.647,FW20,Raw_Wav_20180102_063039.wav
542.118,546.706,FW20,Raw_Wav_20180102_063039.wav
559.412,564.353,FW20,Raw_Wav_20180102_063039.wav
571.765,576.706,FW20,Raw_Wav_20180102_063039.wav
582.353,588,FW20,Raw_Wav_20180102_063039.wav
2.118,8.118,FW20,Raw_Wav_20180102_064039.wav
12.353,17.294,FW20,Raw_Wav_20180102_064039.wav
21.529,26.471,FW20,Raw_Wav_20180102_064039.wav
33.529,36,FW20,Raw_Wav_20180102_064039.wav
40.941,46.588,FW20,Raw_Wav_20180102_064039.wav
48.706,50.824,FW20,Raw_Wav_20180102_064039.wav
74.824,79.412,FW20,Raw_Wav_20180102_064039.wav
86.471,90,FW20,Raw_Wav_20180102_064039.wav
96,99.882,FW20,Raw_Wav_20180102_064039.wav
107.294,111.882,FW20,Raw_Wav_20180102_064039.wav
127.059,130.588,FW20,Raw_Wav_20180102_064039.wav
137.294,140.471,FW20,Raw_Wav_20180102_064039.wav
168.706,172.941,FW20,Raw_Wav_20180102_064039.wav
179.294,185.294,FW20,Raw_Wav_20180102_064039.wav
189.529,195.882,FW20,Raw_Wav_20180102_064039.wav
201.882,207.176,FW20,Raw_Wav_20180102_064039.wav
234,242.118,FW20,Raw_Wav_20180102_064039.wav
245.647,249.176,FW20,Raw_Wav_20180102_064039.wav
256.235,261.882,FW20,Raw_Wav_20180102_064039.wav
306.706,310.941,FW20,Raw_Wav_20180102_064039.wav
317.647,322.941,FW20,Raw_Wav_20180102_064039.wav
327.529,332.471,FW20,Raw_Wav_20180102_064039.wav
337.765,342.353,FW20,Raw_Wav_20180102_064039.wav
357.529,362.118,FW20,Raw_Wav_20180102_064039.wav
367.412,373.765,FW20,Raw_Wav_20180102_064039.wav
379.765,383.294,FW20,Raw_Wav_20180102_064039.wav
383.294,386.118,FW20,Raw_Wav_20180102_064039.wav
391.059,394.941,FW20,Raw_Wav_20180102_064039.wav
406.941,409.412,FW20,Raw_Wav_20180102_064039.wav
409.412,414,FW20,Raw_Wav_20180102_064039.wav
419.647,426,FW20,Raw_Wav_20180102_064039.wav
430.235,434.471,FW20,Raw_Wav_20180102_064039.wav
449.294,452.471,FW20,Raw_Wav_20180102_064039.wav
459.882,463.765,FW20,Raw_Wav_20180102_064039.wav
471.529,474.706,FW20,Raw_Wav_20180102_064039.wav
481.765,484.941,FW20,Raw_Wav_20180102_064039.wav
501.176,504.353,FW20,Raw_Wav_20180102_064039.wav
511.765,515.294,FW20,Raw_Wav_20180102_064039.wav
522.706,526.235,FW20,Raw_Wav_20180102_064039.wav
541.765,544.588,FW20,Raw_Wav_20180102_064039.wav
552,556.235,FW20,Raw_Wav_20180102_064039.wav
563.294,566.471,FW20,Raw_Wav_20180102_064039.wav
573.529,576.706,FW20,Raw_Wav_20180102_064039.wav
592.588,595.412,FW20,Raw_Wav_20180102_064039.wav
2.118,6,FW20,Raw_Wav_20180102_065039.wav
15.176,21.529,FW20,Raw_Wav_20180102_065039.wav
26.118,28.941,FW20,Raw_Wav_20180102_065039.wav
44.471,48.353,FW20,Raw_Wav_20180102_065039.wav
52.941,55.765,FW20,Raw_Wav_20180102_065039.wav
55.765,58.588,FW20,Raw_Wav_20180102_065039.wav
66.706,68.824,FW20,Raw_Wav_20180102_065039.wav
76.588,80.118,FW20,Raw_Wav_20180102_065039.wav
95.647,98.471,FW20,Raw_Wav_20180102_065039.wav
105.882,108.353,FW20,Raw_Wav_20180102_065039.wav
116.118,118.235,FW20,Raw_Wav_20180102_065039.wav
127.059,129.176,FW20,Raw_Wav_20180102_065039.wav
137.294,139.765,FW20,Raw_Wav_20180102_065039.wav
157.412,159.529,FW20,Raw_Wav_20180102_065039.wav
167.647,169.765,FW20,Raw_Wav_20180102_065039.wav
189.529,192,FW20,Raw_Wav_20180102_065039.wav
209.647,212.471,FW20,Raw_Wav_20180102_065039.wav
220.588,223.059,FW20,Raw_Wav_20180102_065039.wav
227.647,230.471,FW20,Raw_Wav_20180102_065039.wav
238.588,241.765,FW20,Raw_Wav_20180102_065039.wav
250.235,252,FW20,Raw_Wav_20180102_065039.wav
261.176,263.294,FW20,Raw_Wav_20180102_065039.wav
278.824,282,FW20,Raw_Wav_20180102_065039.wav
289.765,293.647,FW20,Raw_Wav_20180102_065039.wav
300.706,303.176,FW20,Raw_Wav_20180102_065039.wav
310.941,313.765,FW20,Raw_Wav_20180102_065039.wav
329.294,332.118,FW20,Raw_Wav_20180102_065039.wav
340.235,344.118,FW20,Raw_Wav_20180102_065039.wav
350.824,354.353,FW20,Raw_Wav_20180102_065039.wav
355.765,358.588,FW20,Raw_Wav_20180102_065039.wav
362.471,365.647,FW20,Raw_Wav_20180102_065039.wav
372.706,376.235,FW20,Raw_Wav_20180102_065039.wav
389.647,392.824,FW20,Raw_Wav_20180102_065039.wav
392.824,397.765,FW20,Raw_Wav_20180102_065039.wav
404.118,409.059,FW20,Raw_Wav_20180102_065039.wav
414.706,416.824,FW20,Raw_Wav_20180102_065039.wav
418.941,421.412,FW20,Raw_Wav_20180102_065039.wav
421.412,424.235,FW20,Raw_Wav_20180102_065039.wav
425.647,428.471,FW20,Raw_Wav_20180102_065039.wav
461.294,464.118,FW20,Raw_Wav_20180102_065039.wav
499.412,503.294,FW20,Raw_Wav_20180102_065039.wav
517.059,520.588,FW20,Raw_Wav_20180102_065039.wav
548.118,550.941,FW20,Raw_Wav_20180102_065039.wav
565.059,567.176,FW20,Raw_Wav_20180102_065039.wav
582,585.529,FW20,Raw_Wav_20180102_065039.wav
